link,price,bedrooms,bathrooms,area,agency,coordinates,facilities,upload_date,stratum,parking_lots,floor,construction_age_min,construction_age_max,places,location,transportation,description
https://www.fincaraiz.com.co/apartamento-en-arriendo/192401568,2500000,1,1,48,LUQUE MEDINA Y CIA,"(4.6900142110031515, -74.04815196990967)","['Canchas Deportivas', 'Área Urbana', 'Vista panorámica', 'Shut de basura', 'Citófono', 'Ascensor', 'Trans. Público cercano', 'Calentador', 'Cocina Integral', 'Closet', 'Instalación de gas', 'Zona Residencial']",2025-05-16,6,1,-1,9,15,"['Masa 105 | restaurante', 'Carulla Pepe Sierra', 'Carulla Calle 102', 'Hotel Lancaster House Suites', 'Crepes & Waffles Arte-Sano 109', 'Al Agua Patos', 'D1', 'Bar Shamua', 'La Kasta 106', 'Restaurante Castellana 104', 'Coctel del Mar', 'Le Grand Mamma 116', 'Jacques', 'Casa de Corea', 'El Mexican 116', 'Frisby La 104', 'La Biferia 109', 'Bagatelle', 'Cabaret Restaurante Show', 'Semolina 109']","['Usaquén', 'Bogotá']",[],"Este apartamento moderno cuenta con acabados de calidad, incluyendo madera laminada en los suelos y cerámica en la cocina y el baño. Sus muebles son funcionales y minimalistas. La iluminación natural es abundante gracias a grandes ventanales que iluminan uniformemente el espacio. La distribución es de planta abierta, integrando sala, cocina y comedor, mientras que las habitaciones y baños están discretamente separados. Ofrece vista urbana hacia edificios cercanos. Se encuentra en buen estado, con paredes y techos en buen estado, y la decoración es sobria, resaltando elementos decorativos individuales."
https://www.fincaraiz.com.co/apartamento-en-arriendo/192402428,1900000,3,2,95,G15 Grupo Inmobiliario,"(4.619929365679563, -74.0699315071106)","['Vista panorámica', 'Trans. Público cercano', 'Cerca centro comercial', 'Closet', 'Tanques de Agua', 'Piso en Baldosa / Mármol', 'Zona Comercial', 'Zona Residencial', 'Cocina Equipada', 'Cocina tipo Americano']",2025-05-16,3,0,2,9,15,"['San Martín Centro Comercial', 'Parque Nacional', 'Hotel Ibis Bogotá Museo', 'Parque Nacional Enrique Olaya Herrera', 'Transmilenio Calle 34', 'Parque Central Bavaria', 'La Monferrina', 'Plaza 39 Centro Comercial', 'Buffet King Bogotá San Martin', 'Diosa Cervecería Teusaquillo', 'Éxito San Martín', 'Parque El Renacimiento', 'Parque de la Independencia - Bicentenario', 'Restaurante Temático La Juguetería - Macarena', 'La Trocha, La Casa de la Paz', 'Centro Memoria', 'Wok Museo Nacional', 'Santa Fe Restaurante Bogotá', 'San Marcos Pastas y Panadería.. excelente producto exquisito sabor', 'Longo´s Macarena']","['Bogotá', 'Chapinero', 'Santa Fé', 'Teusaquillo', 'Los Mártires']","['Transmilenio Calle 34', 'Centro Memoria']","El apartamento se caracteriza por un estilo moderno con acabados contemporáneos, incluyendo granito en la cocina y cerámica en áreas principales. La distribución es abierta, con un pasillo central que conecta sala, cocina y habitaciones, mientras que los baños están compartimentados. La iluminación natural es abundante gracias a las amplias ventanas, y las vistas exteriores son urbanas. El estado general del apartamento es bien cuidado, con paredes limpias y pisos conservados. La decoración es funcional y mínima, destacando armarios empotrados oscuros. La estructura del edificio se presenta en buen estado, sin signos de deterioro."
https://www.fincaraiz.com.co/apartamento-en-arriendo/192402508,6771620,1,2,73,INMOBILIARIA ESPACIOS & DESARROLLOS URBANOS,"(4.667943692068779, -74.0434741973877)","['Vista panorámica', 'Citófono', 'Ascensor', 'Trans. Público cercano', 'Caldera', 'Zona de BBQ', 'Balcón', 'Zona Residencial', 'Cocina tipo Americano']",2025-05-16,6,2,-1,1,8,"['Crepes & Waffles La Noventa', 'Godo Facts Food', 'Cacio & Pepe', 'Al Agua Patos', 'The Click Clack Hotel Bogotá', 'Le Grand Chico 92 Bogotá', 'Carulla El Retiro', 'Arrogante Restaurante Bogotá', 'B.O.G. Hotel', 'Tramonti Restaurante Pizzería', 'URO', 'Braun Cookies Chicó Cl. 92', 'Restaurante Verano', 'Carulla SmartMarket', 'Oxxo CALLE 93', 'Vintrash Bogotá', 'GOGI Korean BBQ', 'Salvaje Bogotá', 'Restaurante Mirador La Paloma Bar.', 'Brot 81']","['Bogotá', 'Chapinero', 'Cundinamarca']",[],"Apartamento moderno con acabados contemporáneos y suelos de madera en las habitaciones, y baldosas oscuros en áreas comunes. La cocina es compacta, con muebles de madera clara y superficies de granito, y posee electrodomésticos integrados. Dispone de grandes ventanas que permiten iluminación abundante y vistas despejadas hacia un entorno urbano. La distribución es semi-abierta con separación clara entre la cocina y la zona social, que cuenta con áreas de estar modernas. El estado general es bien cuidado, con paredes y techos en buen estado. Zonas exteriores como estacionamiento y área de BBQ están bien mantenidas. Decoración minimalista y funcional."
https://www.fincaraiz.com.co/apartamento-en-arriendo/192402517,13000000,3,5,220,INMOBILIARIA ESPACIOS & DESARROLLOS URBANOS,"(4.693735334528009, -74.05064105987549)","['PentHouse', 'Vista panorámica', 'Piso en Madera', 'Terraza', 'Citófono', 'Ascensor', 'Trans. Público cercano', 'Cerca centro comercial', 'Zona Residencial', 'Balcón', 'Duplex', 'Portería / Recepción']",2025-05-16,6,4,-1,9,15,"['Masa 105 | restaurante', 'Crepes & Waffles Avenida 19', 'Carulla Alhambra', 'Carulla Pepe Sierra', 'Estación Pepe Sierra', 'La Chula 116 | Restaurante Mexicano, Rumba, y Mariachi en Vivo', 'Hotel Lancaster House Suites', 'Carulla Calle 102', 'Crepes & Waffles Arte-Sano 109', 'Bar Shamua', 'Al Agua Patos', 'WOK Av. 19', 'La Kasta 106', 'Seratta Gourmand Market 114', 'Restaurante Castellana 104', 'Yanuba Restaurante Santa Bárbara', 'Coctel del Mar', 'Plaza MX Mariachis', 'Le Grand Mamma 116', 'Central Cevichería av. 19']","['Bogotá', 'Suba', 'Usaquén', 'Cundinamarca', 'DC']",['Estación Pepe Sierra'],"Este apartamento moderno cuenta con acabados contemporáneos y mobiliario minimalista. Tiene iluminación abundante gracias a las ventanas de piso a techo que ofrecen vista urbana. La distribución es abierta en las áreas sociales, mientras que las habitaciones y baños tienen una distribución compartimentada. El estado general es bien cuidado, con paredes y pisos en buen estado. La decoración discreta y elementos estructurales como el ladrillo expuesto añaden carácter al diseño uniformado del espacio."
https://www.fincaraiz.com.co/apartamento-en-arriendo/192402605,4031058,3,2,120,INMOBILIARIA ESPACIOS & DESARROLLOS URBANOS,"(4.686784944058772, -74.05295848846436)","['Vista panorámica', 'Piso en Madera', 'Sobre vía principal', 'Citófono', 'Trans. Público cercano', 'Cerca centro comercial', 'Cocina Integral']",2025-05-16,6,2,-1,16,30,"['Casa Dann Carlton Hotel & Spa', 'Cumbia House de Gaira', 'Masa 105 | restaurante', 'Carulla Calle 102', 'Hotel Lancaster House Suites', 'Al Agua Patos', 'D1', 'Crepes & Waffles Arte-Sano 109', 'La Kasta 106', 'Olímpica calle 100', 'Restaurante Castellana 104', 'Coctel del Mar', 'Hornitos La Castellana', 'Frisby La 104', 'Casa de Corea', 'Calle 100 - Marketmedios', 'Galenos Restaurante', 'Parque de la 93', 'Bagatelle', 'Cotiza Longaniza']","['Bogotá', 'Chapinero', 'Cundinamarca', 'Usaquén', 'Barrios Unidos']",['Calle 100 - Marketmedios'],"Este apartamento cuenta con un estilo moderno y minimalista, con acabados sencillos y funcionales. La iluminación natural es adecuada gracias a ventanas de tamaño medio a grande, aunque algunas áreas dependen de luz artificial. Tiene una distribución abierta, con una amplia sala de estar que se comunica con otros espacios a través de pasillos. La cocina es compacta y equipada con electrodomésticos de acero inoxidable. Las vistas son urbanas, en un entorno cerrado. El estado general es bueno, con paredes y techos en buen estado, y una decoración mínima en tonos neutros que resalta el diseño del lugar."
https://www.fincaraiz.com.co/apartamento-en-arriendo/192402460,14400000,4,4,220,INMOBILIARIA ESPACIOS & DESARROLLOS URBANOS,"(4.687597608668746, -74.03253078460693)","['Salón Comunal', 'Vista panorámica', 'Shut de basura', 'Sobre vía principal', 'Citófono', 'Ascensor', 'Trans. Público cercano', 'Calentador', 'Cerca centro comercial', 'Closet', 'Balcón', 'Terraza']",2025-05-16,6,3,-1,0,1,"['Jumbo Santa Ana', 'Parque fundacional de Usaquén', 'Olímpica Santa Ana', 'Café Amarti', 'La Mar • Cebichería Peruana', 'Wagco Fusion Urban Foods', 'Carulla Bella Suiza', 'Crepes & Waffles Usaquén', 'Abasto', 'Osaki Usaquén', 'WOK Usaquén', 'Restaurante Cecilia', 'Cava Oculta de Alpina', 'Andres Carne de Res · Plazoleta de Comidas', 'Carulla Calle 110', 'Tasca La Puerta de Alcalá', 'Café de la Montaña sede 108', 'Canasto Picnic Bistró (Usaquén)', 'Olímpica - Centro Comercial Hacienda Santa Bárbara', 'Usaquén']","['Usaquén', 'Bogotá']",['Usaquén'],"El apartamento cuenta con un estilo contemporáneo y acabados modernos. Dispone de iluminación abundante gracias a grandes ventanas que iluminan la distribución abierta entre salón y comedor. Las cocinas y baños son espacios más delimitados. Ofrece una vista panorámica y urbana desde balcones y ventanas, destacando áreas con vegetación. Su estado general es bien cuidado, con pisos y paredes en buen estado sin signos de desgaste. La decoración es minimalista, con detalles en madera. Las áreas comunes están bien mantenidas y decoradas, reflejando un alto nivel de cuidado."
https://www.fincaraiz.com.co/apartamento-en-arriendo/192402568,6500000,4,2,190,INMOBILIARIA ESPACIOS & DESARROLLOS URBANOS,"(4.677032895076926, -74.05465364456177)","['Piso en Baldosa / Mármol', 'Cocina Integral', 'Closet']",2025-05-16,6,2,3,16,30,"['Parque de la 93', 'Carulla Country', 'Parque El Virrey', 'Casa Dann Carlton Hotel & Spa', 'Cumbia House de Gaira', 'Osaka Bogotá', 'Astoria Rooftop | The Best Rooftop in Colombia', 'Crepes & Waffles Parque 93', 'Cantina La 15 Bogotá - Bar y Restaurante Mexicano', 'Crepes & Waffles La Noventa', ""Piazza by Storia D'Amore Calle 93 Bogotá"", 'Estación Virrey', ""McDonald's"", 'Godo Facts Food', 'Les Amis Bizcocheria', 'Al Agua Patos', 'Cacio & Pepe', 'The Click Clack Hotel Bogotá', 'Vista Corona Bogotá', 'Le Grand Chico 92 Bogotá']","['Bogotá', 'Chapinero', 'Cundinamarca', 'Barrios Unidos']",['Estación Virrey'],"El apartamento presenta un estilo tradicional con acabados sencillos de madera oscura y pisos de parquet. La iluminación natural es adecuada gracias a grandes ventanas que distribuyen la luz en el espacio de distribución abierta de la sala de estar comedor, mientras que las habitaciones tienen una distribución compartimentada. Las vistas son urbanas, con algunos árboles que aportan un entorno natural. En general, el estado del apartamento es bien cuidado, aunque algunos baños tienen un diseño anticuado. La decoración es minimalista, centrada en el uso práctico del mobiliario y elementos clásicos como molduras en techos y paredes."
https://www.fincaraiz.com.co/apartamento-en-arriendo-en-galerias-bogota/192398623,2700000,3,2,100,Inmobiliaria Ospina,"(4.641081736653588, -74.07237768173218)","['Vista panorámica', 'Piso en Madera', 'Trans. Público cercano', 'Cerca centro comercial', 'Cocina Integral', 'Closet', 'Zona Comercial', 'Instalación de gas', 'Zona Residencial']",2025-05-16,4,0,3,31,100,"['Éxito Chapinero', 'Carulla Galerias', 'Hornitos Belalcázar', 'Pecas y Fresas Pastelería Artesanal', 'Restaurante Doña Elvira', ""McDonald's"", 'Hornitos Calle 51', 'Meraki Sushi & Wok Cocina Oriental', 'Tejo Turmequé', 'Parque Distrital Alfonso López', 'CHO´s Korean Fast Food (Galerias)', 'Crepes & Waffles Centro Comercial Galerias', ""McDonald's"", 'Indigo Club', 'RESTAURANTE DOÑA CONSUELO', 'Hotel El Campin', 'Shirai Ramen', 'Calle 57', 'Frisby Galerias', 'Desayunadero El Cañón del Chicamocha']","['Teusaquillo', 'Chapinero']",['Calle 57'],"El apartamento ofrece una distribución abierta y moderna, con acabados sencillos y funcionales, como pisos de madera pulida. La cocina está equipada con electrodomésticos modernos y cuenta con materiales de cerámica. La iluminación natural es abundante gracias a las grandes ventanas, y las vistas son urbanas, destacando edificios y calles. El estado general es bien cuidado, con paredes y techos en buen estado. Este espacio carece de elementos decorativos, acentuando su estilo minimalista en un entorno urbano."
https://www.fincaraiz.com.co/apartamento-en-arriendo-en-santa-paula-bogota/192398655,1900000,1,1,26,Cristina Ortega,"(4.6873623637472805, -74.04596328735352)","['Salón Comunal', 'Supermercados / C.Comerciales', 'Colegios / Universidades', 'Citófono', 'Ascensor', 'Calentador', 'Planta Eléctrica', 'Sala de internet', 'Depósito / Bodega', 'Portería / Recepción', 'Terraza', 'Cocina tipo Americano']",2025-05-16,6,1,3,1,8,"['Cumbia House de Gaira', 'Masa 105 | restaurante', 'Carulla Pepe Sierra', 'Carulla Calle 102', 'Crepes & Waffles Arte-Sano 109', 'Al Agua Patos', 'D1', 'La Kasta 106', 'Hotel Chicó 97', 'Restaurante Castellana 104', 'Restaurante Pajares Salinas', 'Hornitos Chicó', 'Coctel del Mar', 'La Fragata Giratorio', 'Brot Apice 97', 'Jacques', 'Casa de Corea', 'Frisby La 104', 'La Biferia 109', 'Olímpica chico 1']","['Chapinero', 'Bogotá', 'Cundinamarca', 'Usaquén']",[],"El apartamento cuenta con un estilo arquitectónico moderno y acabados contemporáneos, incluyendo pisos de madera clara y superficies lisas. Dispone de iluminación abundante gracias a grandes ventanales del piso al techo. La distribución es abierta, integrando la cocina con las áreas comunes. Las vistas exteriores son de un entorno urbano, con edificios visibles. El estado general del apartamento es bien cuidado, con paredes, pisos y techos en buen estado. Enfocado en la funcionalidad, no presenta elementos de decoración destacables."
https://www.fincaraiz.com.co/apartamento-en-arriendo-en-los-rosales-bogota/192398860,31000000,4,5,373,TOP LIVING INMOBILIARIA,"(4.669782928539241, -74.04521226882935)","['Salón Comunal', 'Vista panorámica', 'Shut de basura', 'Piso en Madera', 'Citófono', 'Trans. Público cercano', 'Calentador', 'Cerca centro comercial', 'Caldera', 'Zona de BBQ', 'Chimenea', 'Balcón']",2025-05-16,6,4,-1,16,30,"['Parque de la 93', 'Osaka Bogotá', 'Astoria Rooftop | The Best Rooftop in Colombia', 'Crepes & Waffles La Noventa', 'Crepes & Waffles Parque 93', 'Godo Facts Food', ""McDonald's"", ""Piazza by Storia D'Amore Calle 93 Bogotá"", 'Al Agua Patos', 'Cacio & Pepe', 'Crepes & Waffles Calle 83-Zona T', 'The Click Clack Hotel Bogotá', 'Masa 81 | restaurante', 'Le Grand Chico 92 Bogotá', 'Vista Corona Bogotá', 'Salvio Curio Collection by Hilton, Parque 93 Bogotá', 'Carulla El Retiro', 'Arrogante Restaurante Bogotá', 'B.O.G. Hotel', 'El Mono Bandido La 93']","['Bogotá', 'Chapinero', 'Cundinamarca']",[],"El apartamento destaca por su estilo contemporáneo con acabados modernos en suelos de madera pulida y mármol en cocina y baños. La iluminación natural es abundante gracias a las ventanas de piso a techo, y cuenta con una distribución abierta en áreas comunes que se integra sin divisiones. Las vistas exteriores ofrecen un entorno urbano con vegetación. El estado general es excelente, con superficies bien conservadas. Las características decorativas son sencillas, con estantes flotantes y empotrados que complementan el diseño."
https://www.fincaraiz.com.co/apartamento-en-arriendo-en-parque-central-bavaria-bogota/192399097,1950000,1,1,45,MIRO INMOBILIARIA,"(4.618774415197301, -74.07040357589722)",[],2025-05-16,4,1,7,-1,-1,"['San Martín Centro Comercial', 'Parque Nacional', 'Hotel Ibis Bogotá Museo', 'Parque Nacional Enrique Olaya Herrera', 'Transmilenio Calle 34', 'Parque Central Bavaria', 'La Monferrina', 'La Cazuela de La 24', 'Buffet King Bogotá San Martin', 'Diosa Cervecería Teusaquillo', 'Éxito San Martín', 'Parque El Renacimiento', 'Parque de la Independencia - Bicentenario', 'Restaurante Temático La Juguetería - Macarena', 'La Trocha, La Casa de la Paz', 'Centro Memoria', 'Wok Museo Nacional', 'Santa Fe Restaurante Bogotá', 'Longo´s Macarena', 'Museo Nacional']","['Bogotá', 'Santa Fé', 'Teusaquillo', 'Los Mártires', 'Cundinamarca']","['Transmilenio Calle 34', 'Centro Memoria', 'Museo Nacional']","El apartamento cuenta con acabados modernos y materiales como madera y superficies blancas. Dispone de buena iluminación natural gracias a grandes ventanas, y presenta una distribución abierta en el área común con cocina integrada. Las habitaciones y baños están en espacios más privados. Ofrece vista urbana con edificios cercanos y áreas verdes a la distancia. Su estado general es bien cuidado, con paredes y techos en óptimas condiciones y pisos de tono cálido que complementan la decoración funcional y limpia."
https://www.fincaraiz.com.co/apartamento-en-arriendo-en-colina-campestre-bogota/192398991,1800000,2,1,50,PORTADA INVERSIONES BOGOTA NORTE,"(4.741124454190963, -74.06913757324219)","['Canchas Deportivas', 'Salón Comunal', 'Salón de Juegos', 'Supermercados / C.Comerciales', 'Colegios / Universidades', 'Citófono', 'Ascensor', 'Trans. Público cercano', 'Calentador', 'Vigilancia', 'Cocina Integral', 'Sauna / Turco / Jacuzzi']",2025-05-16,5,0,18,0,1,"['Éxito Wow Colina', 'Hornitos Colina', 'Carulla Rincon De La Colina', 'Parque de las Cometas', 'LA COLINA - Hotel Cottage', 'Tiendas D1 - Colina Multidrive', 'Altos De San Antonio Conjunto Residencial', 'Frisby SA', 'Crepes & Waffles Centro Comercial Parque La Colina', 'Almacén Éxito Colina Zona de Carga', 'Parqueadero Éxito', 'Parque Gratamira Campestre', 'Wok Parque La Colina', 'Victoria Pizza y Trattoria', 'Dos del Alma Taquería - WeWork Colina', 'Leños & Carbón Parque Colina', 'Parque Zonal Casablanca Norte', 'AV. Boyacá - CL 152B', 'Magos Del Sabor', 'Gordo Brooklyn Restaurant Bar']","['Suba', 'Bogotá', 'Cundinamarca', 'Colombia']",['AV. Boyacá - CL 152B'],"El apartamento tiene un estilo moderno con acabados contemporáneos y distribución abierta en su área principal. Los suelos son de madera laminada y el baño cuenta con azulejos blancos. La iluminación natural es moderada y no presenta vistas específicas. La distribución es funcional, con muebles empotrados que optimizan el espacio. Las áreas privadas están bien separadas y el estado general es muy bueno, sin desgaste visible. La decoración es minimalista, manteniendo una estética limpia y ordenada."
