link,price,bedrooms,bathrooms,area,agency,coordinates,facilities,upload_date,stratum,parking_lots,floor,construction_age_min,construction_age_max,description,places,location,transportation
https://www.fincaraiz.com.co/apartamento-en-arriendo-en-montearroyo-bogota/192390006,15500000,4,5,320,Sergio Nuñez,"(4.71571949796604, -74.0212869644165)","['Jardín', 'Cancha de Tennis', 'Calentador', 'Instalación de gas', 'Ascensor', 'Balcón', 'Parqueadero Visitantes', 'Caldera', 'Hall de Alcobas', 'Loft', 'Gimnasio', 'Baño Auxiliar']",2025-05-14,6,3,4,16,30,"El apartamento cuenta con acabados modernos y materiales de alta calidad, incluyendo pisos de madera pulida y mobiliario minimalista. La iluminación natural es abundante gracias a amplias ventanas panorámicas que permiten una excelente distribución de la luz. Su diseño interior presenta una distribución abierta en áreas sociales, conectadas con la terraza, mientras que las habitaciones y baños están en zonas más privadas. Las vistas exteriores son hacia un entorno natural con abundante vegetación. El estado general es excelente, bien cuidado y sin desgaste en paredes ni techos, proporcionando una atmósfera sofisticada con arte contemporáneo que complementa el estilo.","['Carulla Belmira', 'Olimpica', 'Crepes & Waffles Centro Comercial Palatino', 'El Corral Palatino', 'Tiendas D1 Belmira', 'Parque Belmira', 'AK 7 - Cl 132', 'El turkco - Döner Kebab (Cocina turca).', 'AK 7 - AC 134', 'El Chori Charrúa', 'AK 7 - Cl 132', 'Shimaki Comida Japonesa', 'Frisby', 'AK 7 - Cl 146', 'AK 7 - Cl 140', 'Kokoriko Palatino', 'Sandwich Qbano Palatino', 'Andrés Exprés Palatino', 'Estación 147', 'AK 7 - Cl 140']","['Usaquén', 'Bogotá', 'Cundinamarca', 'Palatino']","['AK 7 - Cl 132', 'AK 7 - AC 134', 'AK 7 - Cl 132', 'AK 7 - Cl 146', 'AK 7 - Cl 140', 'AK 7 - Cl 140']"
https://www.fincaraiz.com.co/apartamento-en-arriendo-en-colina-campestre-bogota/192389004,6000000,3,4,152,ESCALA INMOBILIARIA,"(4.726048393055634, -74.07452344894409)","['Calentador', 'Portería / Recepción', 'Circuito cerrado de TV', 'Parques cercanos', 'Salón Comunal', 'Sauna / Turco / Jacuzzi', 'Ascensor', 'Balcón', 'Patio', 'Parqueadero Visitantes', 'Barra estilo americano', 'Baño Auxiliar']",2025-05-14,4,2,8,1,8,"Este apartamento contemporáneo destaca por sus acabados modernos y el uso de madera clara. Ofrece abundante iluminación natural gracias a amplias ventanas que proporcionan vistas despejadas hacia un entorno urbano con zonas verdes. La distribución es semiabierta, uniendo la cocina y sala, mientras que las habitaciones tienen acceso a un balcón techado de vidrio. El estado general es bien cuidado, con suelos de madera pulida y techos en buen estado. La decoración es mínima, priorizando la funcionalidad y el diseño moderno, incluyendo escaleras con barandillas metálicas.","['Panoramia Park', 'Hamburguesas Del Rodeo Av. Boyacá', 'Shell', 'BBC PUB COLINA', 'Gimnasio Santana del Norte Bogotá', 'Carulla Express Mall 138', 'Parque Covadonga', 'El Corral Colina Campestre II', 'Parque Colina Campestre', 'Asadero Mi Gran Llanerada', 'Forchetta Restaurante', 'AV. Boyacá - AV. Suba', 'Club de Tejo Restaurante la Veleñita', 'La Burrada', 'Papa Johns Pizza', 'La Vieja Antioquia', 'Mercolanta Colina Campestre', 'GRATIN BURGER COLINA', 'D1 - Ciudad Jardin', 'Chopinar Colina Campestre']","['Suba', 'Bogotá', 'Cundinamarca']",['AV. Boyacá - AV. Suba']
https://www.fincaraiz.com.co/apartamento-en-arriendo-en-colina-campestre-bogota/192389046,4730000,3,2,130,MIO SOCIEDAD INMOBILIARIA SAS,"(4.738879104209445, -74.06529664993286)","['Calentador', 'Trans. Público cercano', 'Circuito cerrado de TV', 'Closet', 'Cerca a sector comercial', 'Instalación de gas', 'Garaje / Parqueadero(s)', 'Parques cercanos', 'Ascensor', 'Balcón', 'Garaje Cubierto', 'Sobre vía secundaria']",2025-05-14,6,2,-1,9,15,"El apartamento cuenta con un estilo moderno y acabados sencillos. Dispone de suelos de madera laminada y cerámica en la cocina, con muebles de madera clara y encimeras oscuras. La iluminación natural es abundante gracias a grandes ventanas, ofreciendo vistas urbanas. Su distribución es abierta, con un diseño semi-abierto entre sala y comedor, y una cocina que, aunque separada, mantiene conexión con el resto del espacio. El estado general del apartamento es bien cuidado, con paredes y suelos en buen estado. La decoración es mínima, priorizando la funcionalidad con elementos como la chimenea y la escalera.","['Éxito Wow Colina', 'Hornitos Colina', 'Carulla Rincon De La Colina', 'Parque de las Cometas', 'Tiendas D1 - Colina Multidrive', 'Altos De San Antonio Conjunto Residencial', 'Frisby SA', 'Kr 56 - Cl 152', 'Crepes & Waffles Centro Comercial Parque La Colina', 'Almacén Éxito Colina Zona de Carga', 'Wok Parque La Colina', 'Parqueadero Éxito', 'Parque Versalles', 'Parque Gratamira Campestre', 'Leños & Carbón Parque Colina', 'Victoria Pizza y Trattoria', 'Dos del Alma Taquería - WeWork Colina', 'Gordo Brooklyn Restaurant Bar', 'AV. Boyacá - CL 152B', 'Archies Parque la Colina']","['Suba', 'Bogotá', 'Cundinamarca', 'Colombia']","['Kr 56 - Cl 152', 'AV. Boyacá - CL 152B']"
https://www.fincaraiz.com.co/apartamento-en-arriendo-en-milenta-bogota/192387775,1350000,2,1,60,RUTH,"(4.6103902738603475, -74.129798412323)","['Vigilancia', 'Trans. Público cercano', 'Portería / Recepción', 'Parques cercanos', 'Salón Comunal', 'Zona Residencial', 'Vista panorámica', 'En conjunto cerrado']",2025-05-14,3,1,4,16,30,"El apartamento presenta un estilo funcional y sencillo con acabados básicos. Cuenta con pisos de parquet en buen estado y paredes lisas blancas también en buen estado. La cocina tiene mobiliario simple con gabinetes de puertas desiguales. La iluminación natural es moderada gracias a las ventanas. La distribución del espacio es cerrada, conectando habitaciones a través de pasillos. Los espacios están bien mantenidos y limpios, sin signos de deterioro.","[""McDonald's 1 Mayo"", 'Metro Alquería', 'Parque Milenta', 'La Poché', 'Restaurante Donde Manuel', 'EL TORO MX', 'AV. 1 de Mayo - KR 68D', 'Oxxo Hipotecho', 'Parque Los Fundadores', 'Parque FLORALIA I SECTOR', 'Mi Ranchito', 'Tienda Ara Arboleda San Gabriel', 'PARQUE LA LLANURA', 'Cali Vea Homecenter Alqueria', 'Tiendas Ara Multifamiliar San Pedro', 'Tiendas D1 providencia', 'Asadero La Gran Cabaña', 'La Panaderia Universal', 'Cali Vea - Tejar', 'Oxxo Los Fundadores']","['Kennedy', 'Puente Aranda', 'Antonio Nariño', 'Bogotá']",['AV. 1 de Mayo - KR 68D']
https://www.fincaraiz.com.co/apartamento-en-arriendo-en-galerias-bogota/192391822,2400000,3,2,84,CLARA FUENTES,"(4.641744743105875, -74.06984567642212)","['Trans. Público cercano', 'Parques cercanos', 'Instalación de gas', 'Zona de lavandería', 'Piso en Baldosa / Mármol', 'Patio', 'Hall de Alcobas', 'Colegios / Universidades', 'Supermercados / C.Comerciales', 'Cocina Integral', 'Cocina tipo Americano']",2025-05-14,4,0,1,16,30,"El apartamento cuenta con acabados modernos básicos y un estilo arquitectónico sencillo, predominando materiales como azulejos claros y madera. La cocina, bien equipada, presenta una distribución abierta que conecta la sala y habitaciones a través de pasillos. La iluminación natural es abundante gracias a grandes ventanas y claraboyas. Las vistas exteriores son cerradas, ubicándose en un entorno urbano con edificios vecinos. El estado general del inmueble es bueno, con paredes, pisos y techos en buen estado de conservación. Carece de decoración sobresaliente, presentando solo elementos funcionales.","['Parque de los Hippies', 'Club THEATRON', 'Éxito Chapinero', 'Carulla Galerias', 'Pecas y Fresas Pastelería Artesanal', 'Restaurante Doña Elvira', 'La Pinta de Bogotá', ""McDonald's"", 'Insurgentes - Taco Bar', 'Hornitos Calle 51', 'Tejo Turmequé', 'Olímpica', 'Parque Distrital Alfonso López', 'Meraki Sushi & Wok Cocina Oriental', 'Indigo Club', 'Carulla Calle 47', 'CHO´s Korean Fast Food (Galerias)', 'Crepes & Waffles Centro Comercial Galerias', ""McDonald's"", 'RESTAURANTE DOÑA CONSUELO']","['Bogotá', 'Teusaquillo', 'Chapinero', 'Cundinamarca']",[]
https://www.fincaraiz.com.co/apartamento-en-arriendo-en-chapinero-bogota/192389704,1800000,1,1,50,CARLOS AUGUSTO GUZMAN,"(4.637360334042495, -74.06385898590088)","['Vigilancia', 'Calentador', 'Portería / Recepción', 'Sobre vía principal', 'Trans. Público cercano', 'Parques cercanos', 'Colegios / Universidades', 'Ascensor', 'Citófono', 'Cocina Integral', 'Supermercados / C.Comerciales', 'Barra estilo americano']",2025-05-14,4,1,5,16,30,"El apartamento cuenta con un estilo moderno y acabados contemporáneos. Los materiales de la cocina incluyen granito y madera. La iluminación natural es abundante gracias a las ventanas de tamaño medio a grande. La distribución es compartimentada en la cocina y abierta en las áreas de estar y comedor, favoreciendo la integración de espacios. Ofrece vista urbana a edificios cercanos desde varias habitaciones. Su estado general es bien cuidado, con paredes, pisos y techos en buen estado. La decoración es mínima, con estanterías y muebles modulares que complementan el diseño.","['Parque de los Hippies', 'Éxito Chapinero', 'Club THEATRON', 'Pecas y Fresas Pastelería Artesanal', 'La Pinta de Bogotá', 'Mistral', 'Restaurante Doña Elvira', 'Insurgentes - Taco Bar', 'Little Caesars Javeriana', 'El Mono Bandido Chapinero', 'Mini Mal', 'Hornitos Calle 51', 'Restaurante Salvo Patria', 'Flora', 'Tejo Turmequé', 'Carulla Calle 47', 'Indigo Club', ""McDonald's"", 'Amen Ramen', 'RESTAURANTE DOÑA CONSUELO']","['Teusaquillo', 'Chapinero', 'Bogotá', 'Cundinamarca']",[]
https://www.fincaraiz.com.co/apartamento-en-arriendo-en-chico-alto-bogota/192389078,2700000,1,1,39,Maria margarita,"(4.688303342958015, -74.04205799102783)","['Vigilancia', 'Planta Eléctrica', 'Salón Comunal', 'Sauna / Turco / Jacuzzi', 'Ascensor', 'Parqueadero Visitantes', 'Oficina de negocios', 'Caldera', 'Vista panorámica', 'Sala de internet', 'Terraza', 'Gimnasio']",2025-05-14,6,0,5,0,1,"Este apartamento moderno cuenta con acabados actuales y materiales como pisos de madera laminada. Dispone de iluminación abundante gracias a amplias ventanas que permiten una buena entrada de luz natural. La distribución es abierta, integrando cocina y sala en un espacio fluido, mientras que el baño permanece en un área cerrada. Las vistas ofrecen un entorno urbano, sin paisajes naturales. Su estado general es bien cuidado, con paredes y techos en buen estado, destacando una notable limpieza y ausencia de decoración significativa.","['Jumbo Santa Ana', 'Carulla Pepe Sierra', 'D1', 'Crepes & Waffles Arte-Sano 109', 'Olímpica Santa Ana', 'Hotel Chicó 97', 'Coctel del Mar', 'La Fragata Giratorio', 'Le Grand Mamma 116', 'Jacques', 'Brot Apice 97', 'Casa de Corea', 'Carulla Calle 110', 'La Biferia 109', 'Café de la Montaña sede 108', 'KFC Santa Paula', 'Cabaret Restaurante Show', 'Semolina 109', 'Renne Peruvian Bistro', 'Usaquén']","['Usaquén', 'Chapinero', 'Bogotá', 'Cundinamarca']",['Usaquén']
https://www.fincaraiz.com.co/apartamento-en-arriendo-en-la-cabrera-bogota/192391313,9900000,3,3,149,Carrizosa Hermanos Ltda,"(4.668029238058034, -74.04727220535278)","['Trans. Público cercano', 'Instalación de gas', 'Cerca centro comercial', 'Salón Comunal', 'Cocina Equipada', 'Zona Residencial', 'Área Urbana', 'Ascensor', 'Zona de BBQ', 'Cocina tipo Americano']",2025-05-14,6,2,3,16,30,"Este apartamento moderno cuenta con acabados lujosos y materiales de madera clara que crean un ambiente luminoso y elegante. La iluminación abundante proviene de grandes ventanales que ofrecen vista urbana y permiten una distribución abierta, integrando la sala, comedor y cocina para una mayor amplitud. El estado general es excelente, con paredes, pisos y techos en buen estado. La decoración es sutil, complementando el diseño sin recargar los espacios.","['Parque de la 93', 'Andrés D.C. Bogotá', 'Carulla Country', 'Parque El Virrey', ""Storia D'Amore zona T"", 'Osaka Bogotá', 'Astoria Rooftop | The Best Rooftop in Colombia', 'Cantina La 15 Bogotá - Bar y Restaurante Mexicano', 'Crepes & Waffles La Noventa', 'Crepes & Waffles Calle 83-Zona T', 'Godo Facts Food', ""McDonald's"", 'Al Agua Patos', 'Cacio & Pepe', 'Masa 81 | restaurante', 'The Click Clack Hotel Bogotá', 'Les Amis Bizcocheria', 'Le Grand Chico 92 Bogotá', 'Vista Corona Bogotá', 'WOK Zona T']","['Bogotá', 'Chapinero', 'Cundinamarca']",[]
https://www.fincaraiz.com.co/apartamento-en-arriendo-en-barrancas-norte-bogota/192389018,1922200,1,2,48,Casa de Bienes Raices SAS,"(4.734238691136233, -74.0238618850708)","['Instalación de gas', 'Salón Comunal', 'Shut de basura', 'Zona Infantil', 'Zona Residencial', 'Ascensor', 'Citófono', 'Zona de BBQ', 'Vista panorámica', 'Piscina', 'Gimnasio', 'Cocina tipo Americano']",2025-05-14,4,1,16,1,8,"Este apartamento cuenta con acabados modernos y materiales de granito en la cocina, así como pisos de madera clara. La iluminación natural es abundante gracias a amplias ventanas en distintas áreas, permitiendo una distribución abierta del espacio que integra la cocina con el área social, mientras las habitaciones son cerradas. Ofrece vista urbana con edificios cercanos y un entorno con áreas verdes. Su estado general es nuevo, con paredes, pisos y techos bien cuidados. Las áreas comunes tienen elementos estructurales a la vista y están equipadas para el entretenimiento.","['la suiza parrilla', 'Parque Altablanca', 'Surtimayorista San Cristóbal', 'SUPERMECADO COMUNAL BARRANCAS', 'Parque la mariposa', 'Mercaboy Mercados y Droguería', 'Surtimax Barrancas', 'Latamsec Security', 'Tiendas Ara Barrancas', 'AK 7 - Cl 163', 'OXXO north point', 'La Casa Del Pavo', 'Ara San Cristobal Norte', 'Calle 155. - Av. 9a.', 'Mercaboy Mercados y Droguerías', 'Frutos Del Mar pescaderia y cevicheria', 'Tiendas D1', 'Frisby C.C. Belaire', 'SUPERMERCADO PREMIUM ALTA BLANCA', 'La Chispa Roja San Cristobal']","['Usaquén', 'Bogotá', 'Cundinamarca', 'Colombia']","['AK 7 - Cl 163', 'Calle 155. - Av. 9a.']"
https://www.fincaraiz.com.co/apartamento-en-arriendo-en-santa-ana-oriental-bogota/192387563,4993600,3,3,95,Houm,"(4.6862930676515475, -74.03083562850952)","['Cochera', 'Trans. Público cercano', 'Parques cercanos', 'Colegios / Universidades', 'Sensor de movimiento', 'Acceso Pavimentado', 'Depósito / Bodega', 'Supermercados / C.Comerciales', 'Zonas Verdes', 'Alcantarillado', 'Servicios Públicos']",2025-05-14,6,2,1,16,30,"El apartamento cuenta con una distribución abierta y acabados modernos, destacando pisos de madera y cocina en granito oscuro. La iluminación natural es abundante gracias a amplias ventanas que ofrecen vista urbana, con algo de vegetación visible. Se encuentra en estado general bien cuidado, con paredes y techos en buen estado. La decoración es moderada, con un ambiente limpio y ordenado.","['Jumbo Santa Ana', 'Parque fundacional de Usaquén', 'Olímpica Santa Ana', 'Wagco Fusion Urban Foods', 'Carulla Bella Suiza', 'Abasto', 'Osaki Usaquén', 'WOK Usaquén', 'Restaurante Cecilia', 'Andres Carne de Res · Plazoleta de Comidas', 'Tasca La Puerta de Alcalá', 'Carulla Calle 110', 'Café de la Montaña sede 108', 'Olímpica - Centro Comercial Hacienda Santa Bárbara', 'Canasto Picnic Bistró (Usaquén)', 'Usaquén', 'La Biferia Usaquén', 'El Mediterráneo By Andrei', 'Usaquen Station Hostel', 'El Irish Pub - Usaquén']","['Usaquén', 'Bogotá', 'Cundinamarca']",['Usaquén']
https://www.fincaraiz.com.co/apartamento-en-arriendo-en-colina-campestre-bogota/192390221,1637861,2,1,35,GRUPO EMPRESARIAL OIKOS S.A.S,"(4.741124454190963, -74.06913757324219)","['Salón de Juegos', 'Portería / Recepción', 'Circuito cerrado de TV', 'Closet', 'Cerca centro comercial', 'Cerca a sector comercial', 'Piso en Madera', 'Salón Comunal', 'Puerta de seguridad', 'Ascensor', 'Cocina Integral', 'Piso en Baldosa / Mármol']",2025-05-14,3,0,-1,1,8,"El apartamento cuenta con un estilo arquitectónico moderno y acabados sencillos, destacando el uso de madera clara y granito en la cocina. La iluminación natural es abundante gracias a amplias ventanas de marco metálico. La distribución es funcional y abierta en el área social, integrando sala y cocina, mientras que las habitaciones y el baño están separadas. Ofrece una vista urbana con áreas verdes visibles desde algunas ventanas. El estado general es bien cuidado, con paredes, pisos y techos en buen estado, proporcionando un espacio limpio y sin distracciones.","['Éxito Wow Colina', 'Hornitos Colina', 'Carulla Rincon De La Colina', 'Parque de las Cometas', 'LA COLINA - Hotel Cottage', 'Tiendas D1 - Colina Multidrive', 'Altos De San Antonio Conjunto Residencial', 'Frisby SA', 'Crepes & Waffles Centro Comercial Parque La Colina', 'Almacén Éxito Colina Zona de Carga', 'Parqueadero Éxito', 'Parque Gratamira Campestre', 'Wok Parque La Colina', 'Victoria Pizza y Trattoria', 'Dos del Alma Taquería - WeWork Colina', 'Leños & Carbón Parque Colina', 'Parque Zonal Casablanca Norte', 'AV. Boyacá - CL 152B', 'Magos Del Sabor', 'Gordo Brooklyn Restaurant Bar']","['Suba', 'Bogotá', 'Cundinamarca', 'Colombia']",['AV. Boyacá - CL 152B']
https://www.fincaraiz.com.co/apartamento-en-arriendo-en-bella-suiza-bogota/192391351,2500000,2,2,90,MARIA I MUNOZ,"(4.704962742087075, -74.02918338775635)","['Trans. Público cercano', 'Closet', 'Cerca centro comercial', 'Shut de basura', 'Zona Residencial', 'Área Urbana', 'Piso en Baldosa / Mármol', 'Vista panorámica']",2025-05-14,5,3,2,16,30,"El apartamento cuenta con un estilo arquitectónico simple y acabados sencillos, con materiales de cerámica y madera laminada. La iluminación natural es moderada, permitiendo algo de luz en las habitaciones. La distribución es semi abierta, con transiciones mediante puertas y arcos de madera entre la sala y la cocina, mientras que los baños tienen un diseño tradicional. Ofrece vistas de un entorno urbano, con edificios y árboles visibles. Se encuentra en buen estado, limpio y bien conservado, con paredes y techos en buen estado, aunque sin elementos decorativos distintivos.","['Éxito Wow Country', 'Parque El Country', 'Bridados Muhai', 'BrewPub Rooftop', 'Bicono Usaquen', 'Campo Dei Fiori - Restaurante Italiano', 'Sushi Bushido Usaquén', 'Santa Costilla - Usaquén', 'Carulla Paseo Real', '7•16 Steak House', 'Restaurante Juliana', 'Taj MaHal', 'Maldita Primavera - Restaurante español', 'Da Quei Matti Usaquén', 'CARNIVOROS', ""Pan Pa' Ya! • Bella Suiza"", 'Restaurante Italia Artesana', 'Calle 134. - Av. 9a. éxito C.', 'Burger King Usaquen', 'Burger Music 126']","['Bogotá', 'Usaquén']",['Calle 134. - Av. 9a. éxito C.']
